Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Revenue_Capped,Order_Date,Sales_Channel,Region,Profit,Profit_Capped,is_return,Is_Zero_Sales,Units_Sold_Imputed_Flag,Date_Missing_Flag,Revenue_Outlier_Flag,Profit_Outlier_Flag,Profit_Ratio_Flag
4026,Men,Basketball,Zoom Freak,XL,0,3731.78,0.1200000000000001,0.0,0.0,2025-02-17,Online,Hyderabad,-885.09,-885.09,False,True,False,False,False,False,False
4027,Men,Basketball,Air Jordan,XL,2,8050.32,0.24,12236.4864,12236.4864,,Retail,Delhi,3125.71,3125.71,False,False,True,True,False,False,False
4028,Women,Running,Pegasus Turbo,9,3,5644.675,0.06000000000000005,15917.9835,15917.9835,2025-01-12,Retail,Delhi,2568.4,2568.4,False,False,False,False,False,False,False
4029,Kids,Training,Flex Trainer,XL,3,6383.55,0.37,12064.909500000002,12064.909500000002,2025-06-29,Retail,Bangalore,3231.16,3231.16,False,False,True,False,False,False,False
4030,Men,Lifestyle,Waffle One,L,2,5637.46,0.24,8568.9392,8568.9392,2025-04-28,Online,Kolkata,1865.56,1865.56,False,False,True,False,False,False,False
4031,Men,Soccer,Phantom GT,XL,2,4272.26,0.83,1452.57,1452.57,,Retail,Kolkata,1977.91,1977.91,False,False,False,True,False,False,False
4032,Men,Running,Pegasus Turbo,10,2,5644.675,0.305,7846.098250000001,7846.098250000001,,Retail,Pune,-135.15,-135.15,False,False,True,True,False,False,False
4033,Men,Lifestyle,Blazer Mid,L,4,4398.68,0.27,12844.15,12844.15,,Retail,Bangalore,3573.92,3573.92,False,False,False,True,False,False,False
2020,Men,Running,Air Zoom,12,2,5614.96,0.37,7074.8496000000005,7074.8496000000005,2025-03-05,Online,Kolkata,671.98,671.98,False,False,False,False,False,False,False
4035,Women,Training,ZoomX Invincible,L,2,6897.68,0.87,1793.3968000000002,1793.3968000000002,2025-01-11,Retail,Delhi,2738.44,2738.44,False,False,True,False,False,False,False
4036,Men,Soccer,Mercurial Superfly,M,-1,6569.65,0.07,-6109.7744999999995,-6109.7744999999995,,Online,Mumbai,2718.34,2718.34,True,False,False,True,False,False,False
4037,Women,Basketball,LeBron 20,XL,2,6431.1900000000005,0.74,3344.2188000000006,3344.2188000000006,2023-08-08,Retail,Delhi,776.81,776.81,False,False,True,False,False,False,False
4038,Kids,Running,Pegasus Turbo,L,2,5349.1,0.305,7435.249000000002,7435.249000000002,2025-03-04,Retail,Pune,1724.16,1724.16,False,False,True,False,False,False,False
4039,Women,Lifestyle,Air Force 1,L,2,5103.01,0.325,6889.063500000001,6889.063500000001,2024-12-06,Online,Delhi,-134.82,-134.82,False,False,True,False,False,False,False
2041,Men,Training,Metcon 7,12,2,5890.69,0.35,7657.897,7657.897,2025-07-05,Online,Hyderabad,1727.5,1727.5,False,False,True,False,False,False,False
4041,Men,Running,Pegasus Turbo,L,2,5644.675,0.305,7846.098250000001,7846.098250000001,2024-09-09,Online,Mumbai,3221.72,3221.72,False,False,False,False,False,False,False
4042,Kids,Lifestyle,Air Force 1,9,0,2566.15,0.325,0.0,0.0,,Online,Hyderabad,-198.88,-198.88,False,True,False,True,False,False,False
4043,Kids,Running,Air Zoom,L,4,5235.22,0.51,10261.03,10261.03,2025-05-28,Online,Hyderabad,3321.49,3321.49,False,False,False,False,False,False,False
4044,Women,Training,Flex Trainer,XL,0,6687.28,0.37,0.0,0.0,2024-08-07,Online,Pune,2636.12,2636.12,False,True,False,False,False,False,False
2003,Women,Soccer,Premier III,L,2,5773.245,0.56,5080.455599999999,5080.455599999999,2024-08-03,Online,Kolkata,2353.41,2353.41,False,False,True,False,False,False,False
4046,Women,Running,React Infinity,L,3,5140.99,0.49,7865.7146999999995,7865.7146999999995,2025-02-20,Online,Pune,999.97,999.97,False,False,True,False,False,False,False
4047,Men,Running,Air Zoom,12,2,5550.99,0.37,6994.2474,6994.2474,,Retail,Kolkata,56.56,56.56,False,False,False,True,False,False,False
4048,Men,Running,Air Zoom,M,2,2342.93,0.37,2952.0917999999997,2952.0917999999997,,Retail,Delhi,2239.79,2239.79,False,False,True,True,False,False,False
2046,Kids,Running,React Infinity,L,2,6492.155000000001,0.71,3765.449900000001,3765.449900000001,,Online,Delhi,63.74,63.74,False,False,False,True,False,False,False
4050,Women,Running,Pegasus Turbo,XL,2,3750.77,0.305,5213.5703,5213.5703,2025-02-27,Online,Bangalore,-171.08,-171.08,False,False,True,False,False,False,False
4051,Kids,Training,Metcon 7,M,2,7986.76,0.39,9743.8472,9743.8472,2024-10-11,Online,Hyderabad,944.54,944.54,False,False,True,False,False,False,False
4052,Kids,Training,Flex Trainer,L,3,6952.66,0.37,13140.527399999999,13140.527399999999,2025-01-19,Online,Hyderabad,1624.3,1624.3,False,False,True,False,False,False,False
4053,Women,Soccer,Phantom GT,6,2,6320.59,0.38,7837.5316,7837.5316,2025-03-02,Retail,Pune,21.13,21.13,False,False,False,False,False,False,False
4054,Women,Lifestyle,Waffle One,L,2,3394.38,0.75,1697.19,1697.19,2024-05-09,Online,Mumbai,-401.5,-401.5,False,False,True,False,False,False,False
4055,Kids,Running,Air Zoom,L,2,8333.95,0.37,10500.777000000002,10500.777000000002,,Online,Mumbai,3329.27,3329.27,False,False,True,True,False,False,False
4056,Kids,Running,Air Zoom,8,2,5550.99,0.37,6994.2474,6994.2474,2024-12-13,Retail,Hyderabad,3732.77,3732.77,False,False,True,False,False,False,False
4057,Kids,Basketball,Kyrie Flytrap,M,2,5066.14,0.46499999999999997,5420.769800000001,5420.769800000001,2023-09-22,Retail,Delhi,2575.38,2575.38,False,False,True,False,False,False,False
4058,Kids,Basketball,Kyrie Flytrap,L,2,5066.14,0.34,6687.3048,6687.3048,2024-11-13,Online,Delhi,153.9,153.9,False,False,True,False,False,False,False
4059,Kids,Basketball,Air Jordan,L,1,9700.41,0.24,-2328.1,-2328.1,2025-02-03,Retail,Delhi,1000.57,1000.57,False,False,False,False,False,False,False
4060,Women,Soccer,Tiempo Legend,L,-1,8655.46,0.9,-865.55,-865.55,2024-08-20,Online,Pune,3159.11,3159.11,True,False,False,False,False,False,True
4061,Men,Basketball,Air Jordan,XL,2,6235.71,0.24,9478.2792,9478.2792,,Retail,Mumbai,2599.62,2599.62,False,False,True,True,False,False,False
4062,Men,Basketball,Zoom Freak,M,0,6435.66,0.48,0.0,0.0,2025-05-17,Online,Mumbai,505.51,505.51,False,True,False,False,False,False,False
4063,Kids,Lifestyle,Air Force 1,L,0,6323.09,0.38,0.0,0.0,,Online,Mumbai,-617.86,-617.86,False,True,False,True,False,False,False
4064,Men,Basketball,Air Jordan,L,4,6235.71,0.38,15464.5608,15464.5608,2024-09-24,Retail,Hyderabad,587.63,587.63,False,False,False,False,False,False,False
4065,Women,Basketball,LeBron 20,XL,2,7881.81,0.42,9142.899600000002,9142.899600000002,2024-12-08,Online,Pune,1067.59,1067.59,False,False,True,False,False,False,False
4066,Kids,Running,React Infinity,L,4,6599.26,0.85,3959.56,3959.56,2025-06-29,Retail,Bangalore,3344.47,3344.47,False,False,False,False,False,False,False
4067,Men,Soccer,Mercurial Superfly,M,4,7408.31,0.425,17039.113,17039.113,2025-05-17,Online,Bangalore,1974.4,1974.4,False,False,False,False,False,False,False
4068,Men,Soccer,Tiempo Legend,10,-1,6045.785,0.24,-4594.7966,-4594.7966,,Online,Pune,1280.59,1280.59,True,False,False,True,False,False,False
2030,Women,Soccer,Premier III,L,2,9804.64,0.71,5686.6912,5686.6912,2025-02-08,Online,Bangalore,635.57,635.57,False,False,True,False,False,False,False
4070,Kids,Basketball,Air Jordan,L,2,6966.16,0.24,10588.5632,10588.5632,2024-10-23,Retail,Pune,2671.6,2671.6,False,False,True,False,False,False,False
4071,Men,Lifestyle,Blazer Mid,XL,-1,6383.24,0.06000000000000005,-6000.245599999999,-6000.245599999999,,Retail,Bangalore,1112.91,1112.91,True,False,False,True,False,False,False
4072,Men,Soccer,Premier III,M,2,5773.245,0.4,6927.893999999999,6927.893999999999,2025-05-20,Online,Pune,3542.88,3542.88,False,False,True,False,False,False,False
4073,Kids,Training,Flex Trainer,M,2,5732.59,0.37,7223.0634,7223.0634,2024-11-30,Online,Kolkata,3353.3,3353.3,False,False,False,False,False,False,False
4074,Kids,Basketball,LeBron 20,L,2,8673.78,0.42,10061.584800000002,10061.584800000002,2024-03-28,Retail,Mumbai,-286.0,-286.0,False,False,True,False,False,False,False
4075,Kids,Running,Free RN,XL,-1,6293.58,0.305,-4374.038100000001,-4374.038100000001,2025-05-30,Online,Delhi,2484.0,2484.0,True,False,False,False,False,False,False
4076,Kids,Basketball,LeBron 20,XL,2,6431.1900000000005,0.33,8617.7946,8617.7946,2025-04-03,Online,Kolkata,925.71,925.71,False,False,True,False,False,False,False
4077,Men,Training,SuperRep Go,M,3,9261.43,0.32,18893.317199999998,18893.317199999998,,Online,Mumbai,361.16,361.16,False,False,True,True,False,False,False
4078,Women,Lifestyle,Air Force 1,9,2,6323.09,0.56,5564.319199999999,5564.319199999999,2025-01-01,Online,Mumbai,2742.28,2742.28,False,False,True,False,False,False,False
4079,Kids,Lifestyle,Waffle One,XL,2,5637.46,0.030000000000000027,10936.6724,10936.6724,2024-11-21,Retail,Delhi,2083.6,2083.6,False,False,True,False,False,False,False
4080,Kids,Training,Flex Trainer,XL,3,8515.92,0.37,16095.088800000001,16095.088800000001,2024-11-27,Retail,Hyderabad,255.47,255.47,False,False,True,False,False,False,False
4081,Men,Lifestyle,Waffle One,XL,2,4902.19,0.25,7353.285,7353.285,,Retail,Bangalore,608.65,608.65,False,False,True,True,False,False,False
4082,Kids,Soccer,Mercurial Superfly,M,2,8233.64,0.425,9468.685999999998,9468.685999999998,2025-04-07,Retail,Bangalore,3007.26,3007.26,False,False,True,False,False,False,False
4083,Men,Training,Flex Trainer,L,3,8711.81,0.37,16465.3209,16465.3209,2025-03-29,Online,Bangalore,-773.05,-773.05,False,False,True,False,False,False,False
4084,Kids,Running,Air Zoom,7,-1,2108.04,0.37,-1328.0652,-1328.0652,,Retail,Kolkata,-1087.34,-1087.34,True,False,False,True,False,False,False
4085,Men,Lifestyle,Dunk Low,L,4,6202.99,0.18999999999999995,20097.6876,20097.6876,2025-01-21,Online,Bangalore,1897.69,1897.69,False,False,False,False,False,False,False
4086,Women,Running,Air Zoom,XL,3,4537.02,0.37,8574.9678,8574.9678,2025-04-03,Online,Pune,-195.0,-195.0,False,False,False,False,False,False,False
4087,Men,Basketball,LeBron 20,XL,2,6431.1900000000005,0.09000000000000008,11704.7658,11704.7658,2024-03-13,Retail,Hyderabad,3939.54,3939.54,False,False,True,False,False,False,False
4088,Men,Training,Flex Trainer,M,2,5649.73,0.41,6666.68,6666.68,2025-03-16,Retail,Mumbai,1548.1,1548.1,False,False,False,False,False,False,False
4089,Women,Running,React Infinity,L,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,2025-02-15,Online,Bangalore,2854.02,2854.02,False,False,True,False,False,False,False
4090,Men,Lifestyle,Air Force 1,L,2,5109.51,0.325,6897.838500000001,6897.838500000001,2025-06-26,Retail,Delhi,-1164.28,-1164.28,False,False,True,False,False,False,False
4091,Kids,Running,Free RN,L,2,8331.85,0.305,11581.2715,11581.2715,,Retail,Kolkata,1061.2,1061.2,False,False,True,True,False,False,False
4092,Women,Lifestyle,Air Force 1,XL,-1,9861.8,0.325,-6656.715,-6656.715,2024-10-23,Online,Delhi,48.02,48.02,True,False,False,False,False,False,False
4093,Women,Lifestyle,Waffle One,11,4,8888.58,0.24,27021.2832,21815.794950000003,,Retail,Kolkata,2944.03,2944.03,False,False,False,True,True,False,False
4094,Kids,Soccer,Tiempo Legend,9,3,4094.79,0.24,9336.1212,9336.1212,2025-05-18,Online,Hyderabad,2779.39,2779.39,False,False,True,False,False,False,False
4095,Men,Running,Free RN,XL,1,7129.09,0.305,4954.71755,4954.71755,,Online,Pune,1993.16,1993.16,False,False,False,True,False,False,False
4096,Women,Soccer,Phantom GT,8,2,6320.59,0.38,7837.5316,7837.5316,2024-04-03,Online,Pune,3865.04,3865.04,False,False,True,False,False,False,False
4097,Men,Basketball,Kyrie Flytrap,XL,2,3443.1,0.46499999999999997,3684.117,3684.117,2024-09-17,Retail,Hyderabad,1928.88,1928.88,False,False,True,False,False,False,False
4098,Men,Lifestyle,Waffle One,L,0,5637.46,0.24,0.0,0.0,2024-09-11,Retail,Bangalore,2371.45,2371.45,False,True,False,False,False,False,False
4099,Women,Soccer,Tiempo Legend,M,3,8864.29,0.24,20210.5812,20210.5812,2025-03-15,Online,Pune,3616.91,3616.91,False,False,True,False,False,False,False
4100,Men,Running,Pegasus Turbo,L,2,3315.29,0.305,4608.253100000001,4608.253100000001,2024-03-19,Online,Delhi,1507.71,1507.71,False,False,True,False,False,False,False
4101,Men,Soccer,Mercurial Superfly,M,2,6569.65,0.425,7555.097499999999,7555.097499999999,2024-07-10,Retail,Delhi,3064.92,3064.92,False,False,True,False,False,False,False
4102,Men,Basketball,LeBron 20,XL,-1,6431.1900000000005,0.42,-3730.0902000000006,-3730.0902000000006,2025-06-20,Retail,Mumbai,1310.35,1310.35,True,False,False,False,False,False,False
4103,Men,Lifestyle,Waffle One,L,2,2475.41,0.24,3762.6232,3762.6232,,Retail,Hyderabad,2158.91,2158.91,False,False,True,True,False,False,False
4104,Kids,Basketball,Zoom Freak,11,2,6435.66,0.35,8366.358,8366.358,2025-07-16,Online,Bangalore,3999.21,3967.70565,False,False,False,False,False,True,False
4105,Men,Running,Pegasus Turbo,XL,2,3489.95,0.305,4851.0305,4851.0305,2024-05-25,Retail,Bangalore,2093.87,2093.87,False,False,True,False,False,False,False
2030,Men,Soccer,Phantom GT,XL,2,3998.0,0.38,4957.5199999999995,4957.5199999999995,,Online,Bangalore,2911.5,2911.5,False,False,True,True,False,False,False
4107,Kids,Running,React Infinity,L,2,6492.155000000001,0.49,6621.998100000001,6621.998100000001,2025-04-27,Retail,Hyderabad,779.19,779.19,False,False,False,False,False,False,False
4108,Kids,Running,Pegasus Turbo,L,2,2767.55,0.19,4483.43,4483.43,2023-11-25,Online,Kolkata,1059.07,1059.07,False,False,False,False,False,False,False
4109,Kids,Training,SuperRep Go,12,3,9731.83,0.32,19852.933199999996,19852.933199999996,2024-11-29,Online,Mumbai,-675.88,-675.88,False,False,True,False,False,False,False
4110,Men,Training,Metcon 7,M,2,5890.69,0.41,6951.0142000000005,6951.0142000000005,2024-08-26,Retail,Hyderabad,3387.91,3387.91,False,False,False,False,False,False,False
4111,Women,Lifestyle,Waffle One,L,-1,4934.05,0.83,-838.79,-838.79,2024-11-26,Retail,Bangalore,2377.84,2377.84,True,False,False,False,False,False,True
4112,Women,Running,React Infinity,L,-1,6254.85,0.49,-3189.9735,-3189.9735,2025-04-22,Online,Delhi,2093.68,2093.68,True,False,False,False,False,False,False
4113,Kids,Basketball,Zoom Freak,L,2,6435.66,0.050000000000000044,-643.57,-643.57,2025-05-12,Online,Bangalore,3372.49,3372.49,False,False,False,False,False,False,True
4114,Kids,Training,Metcon 7,XL,4,4307.83,0.39,10511.1052,10511.1052,2025-07-13,Retail,Bangalore,-233.59,-233.59,False,False,False,False,False,False,False
4115,Men,Basketball,Air Jordan,M,2,4613.79,0.24,7012.9608,7012.9608,2025-05-14,Retail,Delhi,-758.5,-758.5,False,False,True,False,False,False,False
4116,Women,Lifestyle,Air Force 1,9,2,3854.22,0.325,5203.197,5203.197,2024-08-19,Online,Pune,-43.41,-43.41,False,False,True,False,False,False,False
4117,Women,Basketball,Zoom Freak,M,3,9501.67,0.51,13967.4549,13967.4549,2024-10-03,Online,Hyderabad,266.4,266.4,False,False,True,False,False,False,False
4118,Kids,Basketball,LeBron 20,XL,4,5355.64,0.42,12425.084800000002,12425.084800000002,2025-05-21,Retail,Mumbai,-538.94,-538.94,False,False,False,False,False,False,False
4119,Kids,Training,ZoomX Invincible,M,2,8849.62,0.69,5486.764400000002,5486.764400000002,2024-08-25,Online,Mumbai,1451.15,1451.15,False,False,True,False,False,False,False
4120,Women,Basketball,Zoom Freak,M,3,6435.66,0.22999999999999998,14866.3746,14866.3746,,Online,Delhi,3175.14,3175.14,False,False,True,True,False,False,False
4121,Kids,Training,ZoomX Invincible,6,0,2763.46,0.0,0.0,0.0,2024-11-07,Retail,Bangalore,-399.33,-399.33,False,True,False,False,False,False,False
4122,Kids,Lifestyle,Dunk Low,11,1,6202.99,0.39,3783.8239,3783.8239,2025-06-18,Retail,Mumbai,-261.43,-261.43,False,False,False,False,False,False,False
4123,Women,Running,Air Zoom,XL,2,8184.99,0.37,10313.0874,10313.0874,,Retail,Hyderabad,41.24,41.24,False,False,True,True,False,False,False
4124,Kids,Basketball,LeBron 20,M,1,6431.1900000000005,0.0,6431.1900000000005,6431.1900000000005,2023-10-16,Online,Delhi,477.62,477.62,False,False,False,False,False,False,False
4125,Men,Soccer,Tiempo Legend,M,3,6045.785,0.24,13784.389799999999,13784.389799999999,,Retail,Kolkata,2465.79,2465.79,False,False,True,True,False,False,False
4126,Women,Training,SuperRep Go,10,3,5280.57,0.32,10772.362799999999,10772.362799999999,2025-07-20,Retail,Delhi,1345.61,1345.61,False,False,True,False,False,False,False
4127,Women,Running,Free RN,L,-1,4690.15,0.49,-2391.98,-2391.98,2024-12-21,Online,Kolkata,1331.92,1331.92,True,False,False,False,False,False,False
4128,Women,Lifestyle,Air Force 1,9,2,2566.91,0.08,4723.1144,4723.1144,,Online,Mumbai,1529.46,1529.46,False,False,True,True,False,False,False
4129,Men,Running,Pegasus Turbo,L,2,3445.62,0.24,5237.3423999999995,5237.3423999999995,2025-03-02,Retail,Kolkata,-29.1,-29.1,False,False,True,False,False,False,False
4130,Men,Running,Air Zoom,XL,2,2776.53,0.37,3498.4278000000004,3498.4278000000004,,Online,Mumbai,140.84,140.84,False,False,True,True,False,False,False
4131,Women,Running,React Infinity,L,3,2081.15,0.9,624.3449999999999,624.3449999999999,2024-11-16,Online,Bangalore,3544.31,3544.31,False,False,True,False,False,False,True
4132,Women,Lifestyle,Dunk Low,XL,3,5087.72,0.07,14194.7388,14194.7388,2024-08-08,Online,Hyderabad,-921.97,-921.97,False,False,True,False,False,False,False
4133,Men,Basketball,Air Jordan,L,3,4105.06,0.24,9359.5368,9359.5368,2024-11-09,Online,Mumbai,1015.38,1015.38,False,False,False,False,False,False,False
4134,Women,Training,ZoomX Invincible,12,1,6897.68,0.1100000000000001,6138.9352,6138.9352,,Retail,Delhi,2535.71,2535.71,False,False,False,True,False,False,False
4135,Men,Training,SuperRep Go,M,2,3860.5,0.32,5250.28,5250.28,2024-10-14,Retail,Delhi,1756.3,1756.3,False,False,False,False,False,False,False
4136,Kids,Lifestyle,Air Force 1,6,2,6323.09,0.325,8536.1715,8536.1715,2024-11-16,Online,Delhi,-105.03,-105.03,False,False,True,False,False,False,False
4137,Women,Basketball,LeBron 20,XL,2,2310.45,0.42,2680.1220000000003,2680.1220000000003,2025-01-02,Retail,Hyderabad,2244.75,2244.75,False,False,True,False,False,False,False
4138,Kids,Running,Free RN,L,2,6293.58,0.1299999999999999,10950.829200000002,10950.829200000002,2025-07-13,Retail,Pune,3938.78,3938.78,False,False,True,False,False,False,False
4139,Women,Training,Flex Trainer,XL,0,6465.53,0.37,0.0,0.0,2024-12-31,Online,Kolkata,-279.09,-279.09,False,True,False,False,False,False,False
4140,Women,Running,Air Zoom,XL,-1,5550.99,0.37,-3497.1237,-3497.1237,2025-04-28,Online,Bangalore,3381.94,3381.94,True,False,False,False,False,False,False
4141,Men,Training,ZoomX Invincible,7,2,2406.03,0.385,2959.4169,2959.4169,2024-12-21,Online,Bangalore,1504.9,1504.9,False,False,True,False,False,False,False
4142,Kids,Training,Flex Trainer,L,-1,2840.97,0.87,-369.33,-369.33,,Online,Bangalore,3836.65,3836.65,True,False,False,True,False,False,True
4143,Women,Running,React Infinity,L,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,2025-03-26,Retail,Delhi,3876.35,3876.35,False,False,True,False,False,False,False
4144,Men,Training,ZoomX Invincible,XL,-1,2335.82,0.385,-1436.5293000000001,-1436.5293000000001,,Online,Bangalore,304.78,304.78,True,False,False,True,False,False,False
4145,Kids,Soccer,Tiempo Legend,M,2,6045.785,0.24,9189.5932,9189.5932,,Retail,Delhi,285.95,285.95,False,False,False,True,False,False,False
4146,Kids,Lifestyle,Blazer Mid,10,3,6383.24,0.26,14170.792800000001,14170.792800000001,2023-08-27,Online,Mumbai,1217.01,1217.01,False,False,True,False,False,False,False
4147,Men,Basketball,Zoom Freak,L,1,7659.09,0.35,4978.4085000000005,4978.4085000000005,2024-11-26,Online,Delhi,106.35,106.35,False,False,False,False,False,False,False
4148,Kids,Soccer,Phantom GT,7,3,5943.25,0.38,11054.445,11054.445,2025-07-18,Retail,Pune,-900.4,-900.4,False,False,False,False,False,False,False
4149,Women,Training,SuperRep Go,10,4,5716.52,0.32,15548.9344,15548.9344,2024-09-14,Retail,Pune,274.76,274.76,False,False,False,False,False,False,False
4150,Men,Basketball,Zoom Freak,11,3,6435.66,0.81,3668.326199999999,3668.326199999999,2024-12-17,Retail,Pune,3076.73,3076.73,False,False,True,False,False,False,False
