Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Units_Imputed_Baseline,Is_Zero_Sales,Date_Missing_Flag,Revenue_Capped
4256,Women,Soccer,Tiempo Legend,12.0,4.0,0.0,0.52,0.0,2024-12-18,Online,Hyderabad,-782.15,False,False,False,0.0
4257,Women,Training,Metcon 7,8.0,0.0,5462.8,0.99,0.0,2024-08-14,Online,Kolkata,-1144.93,False,True,False,0.0
4259,Men,Lifestyle,Air Force 1,10.0,0.0,5661.505,0.35,0.0,2023-09-22,Retail,Bangalore,3351.25,False,True,False,0.0
4260,Women,Lifestyle,Waffle One,10.0,3.0,6058.38,0.0,18175.14,,Online,Kolkata,258.08,False,False,True,18175.14
2044,Men,Training,Flex Trainer,12.0,0.0,4985.92,0.0,0.0,2023-08-13,Online,Bangalore,1192.96,False,True,False,0.0
4262,Women,Basketball,LeBron 20,12.0,0.0,5216.395,0.0,0.0,2025-04-18,Online,Mumbai,-975.63,False,True,False,0.0
4263,Men,Running,React Infinity,10.0,3.0,4641.58,0.0,13924.74,2025-06-30,Retail,Delhi,2049.32,False,False,False,13924.74
4265,Kids,Training,Flex Trainer,8.0,0.0,4985.92,0.0,0.0,2024-02-08,Online,Kolkata,1852.59,False,True,False,0.0
4266,Men,Lifestyle,Waffle One,12.0,3.0,0.0,0.0,0.0,2025-07-04,Online,Mumbai,-898.11,False,False,False,0.0
4267,Women,Basketball,Zoom Freak,10.0,0.0,4101.5,0.28,0.0,,Retail,Pune,2289.05,False,True,True,0.0
4268,Men,Lifestyle,Waffle One,10.0,1.0,6321.98,0.0,6321.98,,Online,Mumbai,-557.35,False,False,True,6321.98
4269,Kids,Basketball,Zoom Freak,10.0,2.0,0.0,0.0,0.0,,Online,Pune,672.46,False,False,True,0.0
4270,Kids,Soccer,Tiempo Legend,10.0,0.0,4457.27,0.0,0.0,2025-01-01,Online,Bangalore,679.64,False,True,False,0.0
4271,Kids,Lifestyle,Waffle One,12.0,0.0,4426.69,0.52,0.0,2025-01-13,Online,Bangalore,-389.08,False,True,False,0.0
4272,Women,Basketball,Air Jordan,10.0,0.0,4529.52,0.0,0.0,2025-06-23,Online,Mumbai,2722.9,False,True,False,0.0
4273,Kids,Soccer,Phantom GT,7.0,3.0,3407.16,0.0,10221.48,2025-01-20,Retail,Mumbai,1161.05,False,False,False,10221.48
4274,Men,Basketball,Kyrie Flytrap,12.0,0.0,4466.78,0.0,0.0,2025-04-27,Online,Mumbai,1957.94,False,True,False,0.0
4275,Women,Lifestyle,Dunk Low,8.0,0.0,3718.82,0.0,0.0,,Retail,Mumbai,557.81,False,True,True,0.0
4276,Men,Basketball,Kyrie Flytrap,11.0,3.0,0.0,0.0,0.0,2025-02-05,Retail,Bangalore,-1109.4,False,False,False,0.0
4277,Women,Soccer,Phantom GT,11.0,0.0,6924.77,0.0,0.0,2024-10-03,Online,Bangalore,555.86,False,True,False,0.0
4278,Kids,Basketball,Zoom Freak,8.0,0.0,5606.81,0.0,0.0,,Retail,Pune,-356.42,False,True,True,0.0
4279,Men,Training,ZoomX Invincible,12.0,0.0,5622.32,0.0,0.0,2025-04-30,Retail,Pune,1724.71,False,True,False,0.0
4280,Women,Soccer,Phantom GT,8.0,0.0,4181.97,0.45,0.0,2024-11-08,Retail,Kolkata,3800.29,False,True,False,0.0
4281,Kids,Basketball,Air Jordan,11.0,0.0,4597.23,0.0,0.0,,Retail,Mumbai,88.91,False,True,True,0.0
4282,Men,Soccer,Phantom GT,12.0,0.0,2670.28,0.0,0.0,2025-03-20,Online,Pune,2334.23,False,True,False,0.0
4283,Men,Training,ZoomX Invincible,8.0,1.0,9649.36,0.95,482.4680000000005,2025-02-26,Retail,Bangalore,1158.69,False,False,False,482.4680000000005
4284,Men,Running,Air Zoom,12.0,0.0,2953.43,0.1,0.0,2024-05-15,Retail,Delhi,2708.4,False,True,False,0.0
4285,Kids,Lifestyle,Waffle One,10.0,4.0,0.0,0.0,0.0,2024-11-28,Retail,Pune,3380.53,False,False,False,0.0
4286,Kids,Soccer,Tiempo Legend,10.0,0.0,5385.78,0.0,0.0,2025-06-08,Online,Kolkata,840.25,False,True,False,0.0
4287,Kids,Lifestyle,Waffle One,6.0,0.0,4493.965,0.0,0.0,,Retail,Kolkata,-157.55,False,True,True,0.0
4288,Kids,Basketball,Air Jordan,12.0,0.0,6754.13,0.0,0.0,2024-09-24,Online,Hyderabad,3737.27,False,True,False,0.0
4289,Men,Lifestyle,Waffle One,10.0,0.0,4493.965,0.1,0.0,,Retail,Delhi,2164.64,False,True,True,0.0
4291,Women,Soccer,Phantom GT,12.0,0.0,9306.54,0.0,0.0,,Retail,Delhi,-25.67,False,True,True,0.0
4292,Men,Training,ZoomX Invincible,10.0,2.0,0.0,0.23,0.0,2024-11-24,Online,Delhi,1328.75,False,False,False,0.0
4293,Women,Basketball,Kyrie Flytrap,12.0,0.0,4466.78,0.0,0.0,2025-03-20,Retail,Delhi,635.45,False,True,False,0.0
4294,Women,Soccer,Premier III,8.0,0.0,5238.91,0.0,0.0,2025-01-16,Online,Kolkata,1217.07,False,True,False,0.0
4295,Women,Basketball,Air Jordan,10.0,4.0,4469.12,0.0,17876.48,2025-03-15,Retail,Mumbai,-1033.41,False,False,False,17876.48
4296,Women,Lifestyle,Waffle One,7.0,3.0,4121.58,0.0,12364.74,,Online,Mumbai,3702.74,False,False,True,12364.74
4297,Women,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,2025-06-03,Online,Kolkata,1123.18,False,True,False,0.0
4298,Men,Running,React Infinity,10.0,4.0,0.0,0.37,0.0,2024-08-13,Online,Mumbai,1574.59,False,False,False,0.0
4299,Kids,Running,Free RN,10.0,0.0,4252.205,0.0,0.0,2025-06-14,Online,Pune,3967.64,False,True,False,0.0
4300,Kids,Basketball,Zoom Freak,8.0,0.0,3894.2650000000003,0.0,0.0,2024-12-27,Online,Kolkata,1868.82,False,True,False,0.0
2026,Kids,Training,ZoomX Invincible,8.0,0.0,5622.32,0.0,0.0,2024-01-05,Online,Kolkata,-264.65,False,True,False,0.0
4302,Kids,Training,Flex Trainer,11.0,0.0,4985.92,0.0,0.0,2025-06-03,Retail,Pune,3813.44,False,True,False,0.0
4303,Men,Soccer,Phantom GT,10.0,0.0,7587.07,0.0,0.0,2024-07-21,Online,Bangalore,-1131.99,False,True,False,0.0
4304,Kids,Basketball,Kyrie Flytrap,10.0,0.0,4877.24,0.0,0.0,2024-07-07,Retail,Hyderabad,2692.2,False,True,False,0.0
4305,Women,Lifestyle,Waffle One,8.0,0.0,2270.57,0.0,0.0,2024-07-12,Retail,Bangalore,-331.09,False,True,False,0.0
4306,Kids,Basketball,Air Jordan,8.0,0.0,4597.23,0.0,0.0,2024-09-21,Retail,Bangalore,867.77,False,True,False,0.0
4307,Women,Training,SuperRep Go,7.0,0.0,6767.5,0.0,0.0,,Retail,Delhi,1311.71,False,True,True,0.0
4308,Men,Basketball,LeBron 20,12.0,0.0,5216.395,0.21,0.0,2025-05-06,Retail,Pune,982.03,False,True,False,0.0
4309,Women,Training,Metcon 7,8.0,0.0,3582.67,0.12,0.0,2025-06-18,Online,Pune,-9.44,False,True,False,0.0
4310,Kids,Basketball,Zoom Freak,12.0,0.0,9745.69,0.16,0.0,2025-06-17,Retail,Delhi,138.5,False,True,False,0.0
4311,Men,Training,SuperRep Go,10.0,3.0,0.0,0.46,0.0,2023-08-16,Retail,Bangalore,2595.51,False,False,False,0.0
4312,Kids,Training,SuperRep Go,10.0,0.0,7889.36,0.0,0.0,,Online,Delhi,521.96,False,True,True,0.0
4313,Women,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.0,0.0,,Retail,Bangalore,3611.15,False,True,True,0.0
4314,Kids,Lifestyle,Blazer Mid,12.0,4.0,8823.88,0.0,35295.52,2025-07-22,Online,Hyderabad,573.58,False,False,False,35295.52
4315,Women,Lifestyle,Dunk Low,8.0,4.0,4080.51,0.0,16322.04,2024-03-04,Retail,Pune,3322.21,False,False,False,16322.04
4316,Men,Running,React Infinity,12.0,0.0,4488.055,0.0,0.0,2024-01-04,Retail,Hyderabad,405.43,False,True,False,0.0
4317,Kids,Lifestyle,Blazer Mid,10.0,0.0,9623.53,0.0,0.0,2024-10-15,Retail,Bangalore,-448.89,False,True,False,0.0
2027,Men,Training,SuperRep Go,10.0,0.0,4176.63,0.08,0.0,2024-11-14,Retail,Kolkata,126.1,False,True,False,0.0
4320,Women,Training,SuperRep Go,11.0,0.0,4176.63,0.0,0.0,2024-09-27,Online,Delhi,1848.29,False,True,False,0.0
4321,Kids,Running,Free RN,12.0,0.0,6646.84,0.0,0.0,2024-01-15,Online,Mumbai,2210.19,False,True,False,0.0
4322,Women,Lifestyle,Waffle One,8.0,0.0,4493.965,0.0,0.0,2025-01-20,Online,Mumbai,1939.05,False,True,False,0.0
4323,Men,Lifestyle,Air Force 1,8.0,0.0,8526.42,0.020000000000000018,0.0,2024-10-26,Retail,Delhi,3573.83,False,True,False,0.0
4324,Women,Soccer,Tiempo Legend,7.0,0.0,4457.27,0.0,0.0,,Retail,Mumbai,920.34,False,True,True,0.0
4325,Men,Basketball,Zoom Freak,10.0,0.0,3894.2650000000003,0.0,0.0,2025-01-15,Retail,Bangalore,-402.21,False,True,False,0.0
4326,Women,Lifestyle,Air Force 1,12.0,0.0,9604.84,0.31,0.0,2024-06-06,Retail,Delhi,-143.11,False,True,False,0.0
4328,Men,Basketball,Zoom Freak,8.0,0.0,3943.71,0.0,0.0,2025-04-29,Online,Hyderabad,2631.07,False,True,False,0.0
2003,Men,Lifestyle,Blazer Mid,8.0,3.0,0.0,0.36,0.0,2024-08-16,Retail,Delhi,1884.04,False,False,False,0.0
4330,Kids,Lifestyle,Air Force 1,8.0,1.0,4087.76,0.0,4087.76,2025-07-17,Retail,Bangalore,-831.23,False,False,False,4087.76
4331,Women,Training,SuperRep Go,10.0,2.0,4574.53,0.04,8783.0976,2025-01-03,Retail,Kolkata,3534.47,False,False,False,8783.0976
4332,Women,Running,Pegasus Turbo,10.0,0.0,4809.5,0.12,0.0,2024-09-24,Online,Delhi,2181.1,False,True,False,0.0
4333,Men,Lifestyle,Blazer Mid,12.0,0.0,5179.28,0.0,0.0,2025-04-06,Retail,Mumbai,3256.38,False,True,False,0.0
4334,Kids,Basketball,Air Jordan,12.0,0.0,4393.46,0.0,0.0,2024-08-12,Online,Kolkata,2432.09,False,True,False,0.0
4335,Kids,Running,Air Zoom,12.0,0.0,5225.745000000001,0.0,0.0,2025-06-30,Online,Kolkata,133.01,False,True,False,0.0
4337,Women,Lifestyle,Blazer Mid,12.0,0.0,4398.68,0.0,0.0,,Online,Mumbai,2735.14,False,True,True,0.0
4338,Men,Running,Air Zoom,12.0,0.0,5225.745000000001,0.0,0.0,,Online,Pune,1586.94,False,True,True,0.0
4339,Women,Lifestyle,Dunk Low,10.0,0.0,3718.82,0.33,0.0,2024-11-21,Retail,Hyderabad,2003.0,False,True,False,0.0
4340,Women,Training,ZoomX Invincible,6.0,0.0,3051.51,0.0,0.0,,Retail,Bangalore,728.33,False,True,True,0.0
4341,Kids,Training,Flex Trainer,12.0,0.0,4985.92,0.0,0.0,,Retail,Hyderabad,-461.13,False,True,True,0.0
2009,Kids,Running,Pegasus Turbo,10.0,0.0,4809.5,0.84,0.0,2023-11-22,Retail,Delhi,1671.62,False,True,False,0.0
4343,Kids,Training,Metcon 7,7.0,0.0,5890.69,0.0,0.0,,Retail,Bangalore,1390.36,False,True,True,0.0
4344,Kids,Soccer,Premier III,8.0,0.0,3492.89,0.0,0.0,2024-01-18,Online,Delhi,-467.18,False,True,False,0.0
4345,Kids,Training,Metcon 7,8.0,0.0,2282.8,0.28,0.0,2024-11-29,Retail,Pune,459.9,False,True,False,0.0
4346,Men,Training,ZoomX Invincible,8.0,0.0,5622.32,0.71,0.0,2025-05-04,Online,Mumbai,3222.9,False,True,False,0.0
4348,Women,Lifestyle,Blazer Mid,12.0,0.0,4398.68,0.0,0.0,2023-09-25,Online,Pune,25.44,False,True,False,0.0
4349,Women,Training,Flex Trainer,12.0,0.0,4985.92,0.0,0.0,,Retail,Mumbai,1799.33,False,True,True,0.0
4350,Men,Soccer,Phantom GT,8.0,0.0,4181.97,0.0,0.0,2024-05-30,Online,Delhi,2515.85,False,True,False,0.0
4351,Men,Soccer,Mercurial Superfly,8.0,0.0,4664.465,0.0,0.0,2024-08-19,Online,Pune,3303.1,False,True,False,0.0
2007,Kids,Basketball,LeBron 20,7.0,0.0,5216.395,0.0,0.0,,Retail,Kolkata,1779.99,False,True,True,0.0
4356,Men,Soccer,Phantom GT,8.0,1.0,9557.32,0.0,9557.32,,Online,Delhi,1465.63,False,False,True,9557.32
4357,Women,Lifestyle,Air Force 1,6.0,0.0,7723.9,0.0,0.0,2025-01-27,Online,Pune,3626.91,False,True,False,0.0
4358,Kids,Basketball,LeBron 20,12.0,2.0,0.0,0.43,0.0,2024-10-18,Online,Mumbai,2538.97,False,False,False,0.0
4359,Kids,Running,Pegasus Turbo,10.0,0.0,9336.51,0.0,0.0,2025-02-23,Online,Bangalore,92.73,False,True,False,0.0
4360,Women,Running,Pegasus Turbo,10.0,0.0,2906.76,0.3,0.0,2024-09-24,Online,Hyderabad,829.32,False,True,False,0.0
4361,Kids,Lifestyle,Blazer Mid,8.0,0.0,5294.22,0.0,0.0,2024-08-25,Retail,Kolkata,-787.71,False,True,False,0.0
4362,Men,Training,Flex Trainer,12.0,0.0,4985.92,0.0,0.0,2025-07-08,Online,Kolkata,-81.22,False,True,False,0.0
4363,Kids,Basketball,Air Jordan,10.0,2.0,0.0,0.75,0.0,2024-11-24,Online,Delhi,-1071.83,False,False,False,0.0
4364,Kids,Running,Free RN,10.0,0.0,6290.99,0.0,0.0,,Retail,Kolkata,1946.3,False,True,True,0.0
4365,Men,Basketball,Zoom Freak,10.0,0.0,7357.98,0.0,0.0,2024-10-02,Online,Kolkata,-86.8,False,True,False,0.0
4366,Kids,Training,SuperRep Go,10.0,0.0,2572.92,0.0,0.0,2025-02-16,Retail,Kolkata,714.82,False,True,False,0.0
4367,Kids,Basketball,Kyrie Flytrap,10.0,0.0,8832.85,0.0,0.0,2024-01-08,Retail,Kolkata,-1073.49,False,True,False,0.0
4368,Women,Soccer,Tiempo Legend,8.0,3.0,5481.64,0.17999999999999994,13484.834400000003,2024-12-10,Retail,Delhi,2234.28,False,False,False,13484.834400000003
4369,Women,Training,SuperRep Go,10.0,0.0,4176.63,0.0,0.0,,Online,Hyderabad,1525.91,False,True,True,0.0
4370,Women,Running,Pegasus Turbo,10.0,2.0,5046.05,0.38,6257.102,2024-10-13,Retail,Mumbai,2530.73,False,False,False,6257.102
4371,Men,Lifestyle,Blazer Mid,7.0,0.0,2042.87,0.25,0.0,2024-11-22,Retail,Hyderabad,510.02,False,True,False,0.0
2029,Kids,Running,Free RN,8.0,0.0,4252.205,0.0,0.0,,Retail,Mumbai,2598.77,False,True,True,0.0
4373,Men,Lifestyle,Waffle One,8.0,0.0,4493.965,0.0,0.0,2024-08-01,Retail,Bangalore,396.99,False,True,False,0.0
4374,Women,Basketball,Zoom Freak,12.0,3.0,0.0,0.0,0.0,2024-11-19,Retail,Pune,-1129.38,False,False,False,0.0
4376,Men,Soccer,Phantom GT,8.0,0.0,7651.93,0.08000000000000007,0.0,2024-08-05,Online,Kolkata,546.84,False,True,False,0.0
4377,Women,Running,Free RN,12.0,0.0,4252.205,0.89,0.0,2024-12-07,Retail,Mumbai,2302.22,False,True,False,0.0
4378,Men,Training,Flex Trainer,12.0,4.0,2620.09,0.0,10480.36,2024-08-29,Online,Mumbai,263.16,False,False,False,10480.36
4379,Women,Lifestyle,Air Force 1,9.0,3.0,0.0,0.0,0.0,,Online,Hyderabad,974.37,False,False,True,0.0
4380,Men,Soccer,Phantom GT,8.0,1.0,0.0,0.57,0.0,,Online,Pune,3456.67,False,False,True,0.0
4381,Men,Training,Flex Trainer,12.0,0.0,2476.41,0.0,0.0,,Retail,Pune,1189.49,False,True,True,0.0
4382,Kids,Soccer,Mercurial Superfly,8.0,2.0,0.0,0.0,0.0,2024-11-24,Retail,Hyderabad,3659.71,False,False,False,0.0
4383,Women,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.16,0.0,2024-12-24,Retail,Delhi,3378.64,False,True,False,0.0
4384,Women,Running,Pegasus Turbo,10.0,0.0,4809.5,0.6,0.0,2024-06-15,Online,Kolkata,3507.63,False,True,False,0.0
4385,Men,Basketball,Kyrie Flytrap,10.0,0.0,9057.85,0.84,0.0,2023-12-13,Retail,Kolkata,1767.32,False,True,False,0.0
4386,Kids,Basketball,Zoom Freak,8.0,2.0,3432.35,0.34,4530.701999999999,2025-06-14,Online,Bangalore,2576.11,False,False,False,4530.701999999999
4387,Women,Lifestyle,Dunk Low,8.0,4.0,2616.9,0.0,10467.6,2025-03-27,Retail,Delhi,3770.94,False,False,False,10467.6
4388,Women,Training,ZoomX Invincible,8.0,0.0,5622.32,0.0,0.0,2025-07-02,Retail,Bangalore,2186.94,False,True,False,0.0
4389,Women,Basketball,Zoom Freak,8.0,0.0,9304.56,0.0,0.0,2025-07-06,Online,Kolkata,2773.13,False,True,False,0.0
4390,Kids,Lifestyle,Waffle One,10.0,0.0,4493.965,0.1100000000000001,0.0,2024-12-05,Online,Bangalore,848.64,False,True,False,0.0
4391,Women,Lifestyle,Dunk Low,9.0,0.0,9569.18,0.0,0.0,2025-04-20,Retail,Pune,2446.09,False,True,False,0.0
4392,Kids,Training,Metcon 7,8.0,0.0,3582.67,0.0,0.0,2025-04-19,Retail,Bangalore,1619.78,False,True,False,0.0
4393,Women,Basketball,Kyrie Flytrap,10.0,0.0,4466.78,0.0,0.0,,Retail,Kolkata,-41.67,False,True,True,0.0
4394,Women,Training,ZoomX Invincible,10.0,0.0,8873.61,0.81,0.0,2025-03-14,Retail,Bangalore,1663.56,False,True,False,0.0
4395,Kids,Running,Air Zoom,8.0,2.0,5282.31,0.0,10564.62,2025-04-20,Online,Mumbai,3365.61,False,False,False,10564.62
4396,Kids,Soccer,Phantom GT,12.0,2.0,2392.41,0.0,4784.82,2025-01-30,Online,Pune,1592.95,False,False,False,4784.82
4398,Men,Soccer,Premier III,12.0,2.0,0.0,0.0,0.0,2024-06-29,Online,Delhi,1971.9,False,False,False,0.0
4399,Men,Basketball,Air Jordan,10.0,0.0,7607.91,0.0,0.0,2025-01-06,Online,Bangalore,-161.85,False,True,False,0.0
4400,Women,Lifestyle,Air Force 1,8.0,4.0,7798.57,0.28,22459.881599999997,2025-05-27,Retail,Kolkata,1334.4,False,False,False,22459.881599999997
4401,Men,Lifestyle,Blazer Mid,12.0,0.0,4398.68,0.0,0.0,2024-11-25,Retail,Kolkata,3410.82,False,True,False,0.0
4402,Women,Soccer,Premier III,8.0,1.0,0.0,0.38,0.0,2024-11-19,Online,Mumbai,2429.57,False,False,False,0.0
4403,Kids,Basketball,Kyrie Flytrap,10.0,0.0,3086.75,0.0,0.0,2024-08-27,Online,Pune,-681.62,False,True,False,0.0
4404,Women,Running,Free RN,8.0,0.0,4252.205,0.0,0.0,,Retail,Hyderabad,2129.29,False,True,True,0.0
4406,Women,Basketball,Kyrie Flytrap,10.0,0.0,4079.94,0.0,0.0,2025-01-02,Online,Kolkata,3276.97,False,True,False,0.0
4407,Kids,Lifestyle,Waffle One,8.0,0.0,4493.965,0.1100000000000001,0.0,,Online,Mumbai,3172.6,False,True,True,0.0
4408,Kids,Training,Metcon 7,12.0,1.0,3409.83,0.0,3409.83,,Online,Bangalore,1822.0,False,False,True,3409.83
4409,Kids,Training,Flex Trainer,10.0,0.0,4985.92,0.01,0.0,,Retail,Bangalore,2707.33,False,True,True,0.0
4411,Kids,Lifestyle,Air Force 1,8.0,0.0,5661.505,0.0,0.0,,Retail,Hyderabad,3130.26,False,True,True,0.0
4412,Kids,Lifestyle,Blazer Mid,12.0,1.0,0.0,0.0,0.0,2025-05-25,Online,Kolkata,3452.75,False,False,False,0.0
4413,Men,Running,Free RN,8.0,0.0,4252.205,0.0,0.0,2024-09-03,Retail,Hyderabad,2790.67,False,True,False,0.0
4414,Kids,Running,Pegasus Turbo,9.0,0.0,4809.5,0.32,0.0,2024-05-09,Retail,Hyderabad,3503.26,False,True,False,0.0
4415,Kids,Running,Free RN,12.0,0.0,3671.95,0.0,0.0,,Retail,Pune,2797.91,False,True,True,0.0
4416,Women,Basketball,Zoom Freak,8.0,0.0,2365.6,0.0,0.0,2025-06-07,Retail,Mumbai,-178.54,False,True,False,0.0
4417,Women,Soccer,Tiempo Legend,10.0,0.0,4457.27,0.83,0.0,,Retail,Hyderabad,2668.14,False,True,True,0.0
4418,Women,Training,Metcon 7,12.0,2.0,3139.93,0.46,3391.1244,,Online,Kolkata,3548.13,False,False,True,3391.1244
4419,Kids,Training,Flex Trainer,9.0,0.0,4985.92,0.0,0.0,2025-01-17,Online,Bangalore,61.45,False,True,False,0.0
4420,Women,Lifestyle,Blazer Mid,10.0,4.0,4904.79,0.18999999999999995,15891.519600000001,2023-11-08,Retail,Pune,2633.82,False,False,False,15891.519600000001
4421,Women,Running,React Infinity,12.0,0.0,4488.055,0.0,0.0,2024-09-05,Online,Mumbai,3005.03,False,True,False,0.0
4422,Men,Running,React Infinity,10.0,0.0,4488.055,0.43,0.0,2025-08-06,Online,Delhi,1143.45,False,True,False,0.0
4423,Men,Running,Free RN,6.0,1.0,5381.5,0.0,5381.5,2025-03-01,Retail,Pune,57.84,False,False,False,5381.5
2007,Men,Soccer,Phantom GT,10.0,0.0,7652.31,0.0,0.0,2023-09-29,Retail,Bangalore,1515.95,False,True,False,0.0
4425,Women,Running,Air Zoom,10.0,0.0,4034.25,0.0,0.0,2023-09-04,Retail,Delhi,363.8,False,True,False,0.0
4426,Men,Lifestyle,Blazer Mid,8.0,1.0,0.0,0.0,0.0,2024-02-12,Online,Pune,2133.39,False,False,False,0.0
4427,Women,Lifestyle,Dunk Low,8.0,2.0,8546.9,0.0,17093.8,2024-04-11,Retail,Pune,-357.43,False,False,False,17093.8
4428,Kids,Lifestyle,Waffle One,10.0,2.0,0.0,0.0,0.0,2025-04-04,Online,Hyderabad,2700.85,False,False,False,0.0
4429,Kids,Soccer,Premier III,12.0,2.0,0.0,0.49,0.0,2025-01-18,Retail,Kolkata,3905.15,False,False,False,0.0
4430,Kids,Basketball,Kyrie Flytrap,10.0,2.0,0.0,0.15,0.0,2025-05-16,Retail,Bangalore,3590.87,False,False,False,0.0
4431,Kids,Training,Metcon 7,12.0,0.0,3582.67,0.0,0.0,2025-01-15,Online,Bangalore,-537.53,False,True,False,0.0
4432,Men,Basketball,Air Jordan,12.0,0.0,6378.45,0.0,0.0,2025-06-06,Retail,Hyderabad,2573.36,False,True,False,0.0
4433,Men,Soccer,Phantom GT,8.0,4.0,4840.5,0.0,19362.0,,Retail,Hyderabad,3226.65,False,False,True,19362.0
4434,Men,Basketball,Zoom Freak,10.0,3.0,3844.82,0.0,11534.460000000001,2025-02-09,Online,Hyderabad,-289.83,False,False,False,11534.460000000001
4435,Women,Training,Flex Trainer,8.0,0.0,4985.92,0.0,0.0,,Online,Hyderabad,2607.57,False,True,True,0.0
4436,Men,Training,SuperRep Go,8.0,4.0,2720.7,0.0,10882.8,2025-04-08,Online,Pune,-818.53,False,False,False,10882.8
4437,Men,Basketball,Kyrie Flytrap,12.0,2.0,0.0,0.0,0.0,2023-11-25,Retail,Hyderabad,3972.33,False,False,False,0.0
4438,Men,Basketball,Zoom Freak,8.0,3.0,0.0,0.0,0.0,,Retail,Delhi,-735.65,False,False,True,0.0
4439,Women,Lifestyle,Dunk Low,8.0,0.0,3718.82,0.0,0.0,2025-04-22,Retail,Hyderabad,-324.47,False,True,False,0.0
4440,Men,Basketball,Zoom Freak,12.0,0.0,6172.36,0.0,0.0,2025-04-15,Online,Mumbai,-551.75,False,True,False,0.0
4441,Kids,Soccer,Premier III,10.0,3.0,0.0,0.0,0.0,2024-05-05,Retail,Kolkata,2036.39,False,False,False,0.0
4442,Women,Soccer,Phantom GT,10.0,0.0,4181.97,0.0,0.0,2024-05-22,Retail,Hyderabad,1366.18,False,True,False,0.0
4443,Men,Lifestyle,Dunk Low,9.0,3.0,7953.0,0.20999999999999996,18848.61,2025-05-12,Retail,Hyderabad,-665.22,False,False,False,18848.61
4444,Men,Running,React Infinity,7.0,4.0,0.0,0.36,0.0,2024-10-04,Online,Kolkata,243.39,False,False,False,0.0
4445,Women,Training,Metcon 7,12.0,1.0,5915.27,0.12,5205.4376,2024-12-15,Retail,Mumbai,3456.95,False,False,False,5205.4376
4446,Men,Soccer,Mercurial Superfly,8.0,2.0,3469.31,0.28,4995.8063999999995,2025-01-26,Retail,Pune,2671.58,False,False,False,4995.8063999999995
4447,Kids,Running,Free RN,12.0,0.0,4252.205,0.0,0.0,2024-12-12,Retail,Delhi,1574.91,False,True,False,0.0
2030,Women,Basketball,Air Jordan,11.0,2.0,0.0,0.0,0.0,2025-10-06,Retail,Mumbai,2717.93,False,False,False,0.0
4449,Men,Lifestyle,Air Force 1,9.0,0.0,5053.29,0.0,0.0,2025-02-24,Retail,Kolkata,3206.34,False,True,False,0.0
4450,Men,Lifestyle,Air Force 1,10.0,1.0,4745.48,0.0,4745.48,,Retail,Mumbai,174.49,False,False,True,4745.48
4451,Women,Lifestyle,Dunk Low,8.0,0.0,2049.73,0.0,0.0,2024-08-11,Online,Pune,2543.16,False,True,False,0.0
4452,Women,Lifestyle,Blazer Mid,8.0,1.0,0.0,0.0,0.0,2025-04-27,Online,Bangalore,-86.63,False,False,False,0.0
4453,Men,Training,Flex Trainer,12.0,1.0,0.0,0.0,0.0,2025-05-26,Retail,Bangalore,2814.75,False,False,False,0.0
4454,Kids,Running,Pegasus Turbo,8.0,0.0,2915.54,0.0,0.0,2025-02-01,Retail,Delhi,-1188.64,False,True,False,0.0
4455,Women,Basketball,Kyrie Flytrap,12.0,3.0,8629.75,0.0,25889.25,,Online,Mumbai,2417.15,False,False,True,25889.25
4456,Women,Basketball,Kyrie Flytrap,12.0,1.0,0.0,0.32,0.0,2023-12-16,Retail,Hyderabad,450.51,False,False,False,0.0
4458,Kids,Soccer,Premier III,10.0,0.0,6500.77,0.22,0.0,2024-10-28,Retail,Mumbai,870.08,False,True,False,0.0
4461,Kids,Lifestyle,Waffle One,12.0,0.0,4493.965,0.0,0.0,,Retail,Hyderabad,1800.98,False,True,True,0.0
4462,Kids,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,,Retail,Pune,2280.52,False,True,True,0.0
4463,Men,Soccer,Premier III,11.0,3.0,8317.53,0.6,9981.036000000002,2025-07-06,Retail,Pune,1821.65,False,False,False,9981.036000000002
4464,Kids,Basketball,Kyrie Flytrap,10.0,0.0,4917.28,0.82,0.0,,Online,Mumbai,2769.22,False,True,True,0.0
2019,Men,Basketball,LeBron 20,12.0,3.0,0.0,0.85,0.0,2024-08-13,Online,Delhi,347.96,False,False,False,0.0
4466,Kids,Soccer,Mercurial Superfly,8.0,0.0,4743.16,0.0,0.0,2024-03-06,Retail,Mumbai,3480.06,False,True,False,0.0
4467,Kids,Lifestyle,Air Force 1,12.0,0.0,3918.43,0.0,0.0,2024-09-03,Retail,Kolkata,2820.24,False,True,False,0.0
4468,Men,Soccer,Premier III,12.0,3.0,6077.13,0.1299999999999999,15861.3093,2023-11-27,Online,Mumbai,3173.31,False,False,False,15861.3093
4469,Kids,Basketball,LeBron 20,8.0,0.0,5216.395,0.0,0.0,,Retail,Bangalore,3626.93,False,True,True,0.0
